AÑO,ENTIDAD,CODIGO,NOMBRE,PRESUPUESTO INICIAL,PRESUPUESTO DEFINITIVO,RECAUDO EFECTIVO,RECAUDO SIN SITUACIÓN DE FONDOS,TOTAL INGRESOS,OTRAS DEST - TIENE DOC SOPORTE,OTRAS DEST - NRO DOCUMENTO,OTRAS DEST - % DESTINACIÓN,OTRAS DEST - VALOR DESTINACIÓN
2017,Departamento de Risaralda,TI.B.10.5.1,RETIRO PARA PASIVO PENSIONAL CORRIENTE. SIN SITUACIÓN DE FONDOS.,1012749468,1012749468,0,0,0,No,NA,0,0
2017,Departamento de Risaralda,TI.B.11,"UTILIDADES Y EXCEDENTES FINANCIEROS (EMPRESAS INDUSTRIALES, COMERCIALES Y ESTABLECIMIENTOS PÚBLICOS)",2000,61245342,76715181,0,76715181,No,NA,0,0
2017,Departamento de Risaralda,TI.B.13,REINTEGROS,150015000,123726573,129587187.52,0,129587187.52,No,,0,0
2017,Departamento de Risaralda,TI.B.13.10,OTROS REINTEGROS,12000,12000,5875614.52,0,5875614.52,No,NA,0,0
2017,Departamento de Risaralda,TI.B.13.11,REINTEGROS PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA - EDUCACION,150001000,123712573,123711573,0,123711573,No,NA,0,0
2017,Departamento de Risaralda,TI.B.13.12,REINTEGROS PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA - SALUD,2000,2000,0,0,0,No,NA,0,0
2017,Departamento de Risaralda,TI.B.14,OTROS INGRESOS DE CAPITAL,7000,508506864,723047367,0,723047367,No,NA,0,0
2017,Departamento de Risaralda,TI.B.5,RECUPERACIÓN DE CARTERA (DIFERENTES A TRIBUTARIOS),1996361351,2696361351,2798591611,0,2798591611,No,,0,0
2017,Departamento de Risaralda,TI.B.5.3,POR OTROS CONCEPTOS,1996361351,2696361351,2798591611,0,2798591611,No,NA,0,0
2017,Departamento de Risaralda,TI.B.6,RECURSOS DEL BALANCE,14531037962,59524274086,39157007502,20367263574,59524271076,No,,0,0
2017,Departamento de Risaralda,TI.B.6.1,CANCELACIÓN DE RESERVAS,0,139030166,139030156,0,139030156,No,,0,0
2017,Departamento de Risaralda,TI.B.6.1.2,DE SGP,0,67927948,67927948,0,67927948,No,,0,0
2017,Departamento de Risaralda,TI.B.6.1.2.2,CANCELACIÓN DE RESERVAS - SALUD,0,67927948,67927948,0,67927948,No,,0,0
2017,Departamento de Risaralda,TI.B.6.1.2.2.2,RECURSOS DE FORZOSA INVERSIÓN - SALUD:  PÚBLICA,0,10160151,10160151,0,10160151,No,NA,0,0
2017,Departamento de Risaralda,TI.B.6.1.2.2.3,RECURSOS DE FORZOSA INVERSIÓN - SALUD: PRESTACIÓN DEL SERVICIO A LA POBLACIÓN POBRE NO AFILIADA,0,57767797,57767797,0,57767797,No,NA,0,0
2017,Departamento de Risaralda,TI.B.6.1.3,DE OTROS RECURSOS,0,71102218,71102208,0,71102208,No,NA,0,0
2017,Departamento de Risaralda,TI.B.6.2,SUPERÁVIT FISCAL,14531037962,59385243920,39017977346,20367263574,59385240920,No,,0,0
2017,Departamento de Risaralda,TI.B.6.2.1,SUPERÁVIT FISCAL DE LA VIGENCIA ANTERIOR,14531037962,56523915839,36156649265,20367263574,56523912839,No,,0,0
2017,Departamento de Risaralda,TI.B.6.2.1.1,RECURSOS DE LIBRE DESTINACIÓN ,8571149261,19324187019,0,19324187019,19324187019,No,,0,0
2017,Departamento de Risaralda,TI.B.6.2.1.1.3,INGRESOS CORRIENTES DE LIBRE DESTINACIÓN DIFERENTES A LA PARTICIPACIÓN DE LIBRE DESTINACIÓN PROPÓSITO GENERAL,8571149261,19324187019,0,19324187019,19324187019,No,NA,0,0
2017,Departamento de Risaralda,TI.B.6.2.1.2,RECURSOS DE FORZOSA INVERSIÓN (CON DESTINACIÓN ESPECIFICA),5959888701,37199728820,36156649265,1043076555,37199725820,No,,0,0
2017,Departamento de Risaralda,TI.B.6.2.1.2.1,RECURSOS DE FORZOSA INVERSIÓN SGP (CON DESTINACIÓN ESPECÍFICA),8000,2525664270,2525662270,0,2525662270,No,,0,0
2017,Departamento de Risaralda,TI.B.6.2.1.2.1.1,RECURSOS DE FORZOSA INVERSIÓN - EDUCACIÓN,4000,1281959161,1281959161,0,1281959161,No,,0,0
2017,Departamento de Risaralda,TI.B.6.2.1.2.1.1.1,SGP EDUCACIÓN PRESTACIÓN DEL SERVICIO,3000,1157131276,1157131276,0,1157131276,No,NA,0,0
2017,Departamento de Risaralda,TI.B.6.2.1.2.1.1.3,SGP CANCELACIONES,1000,124827885,124827885,0,124827885,No,NA,0,0
2017,Departamento de Risaralda,TI.B.6.2.1.2.1.2,RECURSOS DE FORZOSA INVERSIÓN - SALUD,2000,1157191172,1157189172,0,1157189172,No,,0,0
2017,Departamento de Risaralda,TI.B.6.2.1.2.1.2.2,RECURSOS DE FORZOSA INVERSIÓN - SALUD:  PÚBLICA,1000,1157190172,1157189172,0,1157189172,No,NA,0,0
2017,Departamento de Risaralda,TI.B.6.2.1.2.1.2.3,RECURSOS DE FORZOSA INVERSIÓN - SALUD: PRESTACIÓN DEL SERVICIO A LA POBLACIÓN POBRE NO AFILIADA,1000,1000,0,0,0,No,NA,0,0
2017,Departamento de Risaralda,TI.B.6.2.1.2.1.5,PARTICIPACIÓN PARA AGUA POTABLE Y SANEAMIENTO BÁSICO,2000,86513937,86513937,0,86513937,No,,0,0
2017,Departamento de Risaralda,TI.B.6.2.1.2.1.5.1,PARTICIPACIÓN PARA AGUA POTABLE Y SANEAMIENTO BÁSICO,2000,86513937,86513937,0,86513937,No,NA,0,0
2017,Departamento de Risaralda,TI.B.6.2.1.2.4,SUPERÁVIT EXCEDENTES DE RENTAS CEDIDAS SECTOR SALUD,2000,2675618093,2675617093,0,2675617093,No,NA,0,0
2017,Departamento de Risaralda,TI.B.6.2.1.2.9,OTROS RECURSOS DE FORZOSA INVERSIÓN DIFERENTES AL SGP (CON DESTINACIÓN ESPECÍFICA),5959878701,31998446457,30955369902,1043076555,31998446457,No,NA,0,0
2017,Departamento de Risaralda,TI.B.6.2.2,SUPERÁVIT FISCAL DE VIGENCIAS ANTERIORES NO INCORPORADO,0,2861328081,2861328081,0,2861328081,No,,0,0
2017,Departamento de Risaralda,TI.B.6.2.2.2,RECURSOS DE FORZOSA INVERSIÓN (CON DESTINACIÓN ESPECIFICA),0,2861328081,2861328081,0,2861328081,No,,0,0
2017,Departamento de Risaralda,TI.B.6.2.2.2.9,OTROS RECURSOS DE FORZOSA INVERSIÓN DIFERENTES AL SGP (CON DESTINACIÓN ESPECÍFICA),0,2861328081,2861328081,0,2861328081,No,NA,0,0
2017,Departamento de Risaralda,TI.B.7,VENTA DE ACTIVOS,7000,7000,0,0,0,No,,0,0
2017,Departamento de Risaralda,TI.B.7.2,AL SECTOR PRIVADO,7000,7000,0,0,0,No,,0,0
2017,Departamento de Risaralda,TI.B.7.2.1,VENTA DE ACCIONES,1000,1000,0,0,0,No,NA,0,0
2017,Departamento de Risaralda,TI.B.7.2.3,VENTA DE TERRENOS,1000,1000,0,0,0,No,NA,0,0
2017,Departamento de Risaralda,TI.B.7.2.5,VENTA DE EDIFICIOS,1000,1000,0,0,0,No,NA,0,0
2017,Departamento de Risaralda,TI.B.7.2.7," OTROS ACTIVOS  (COMO EQUIPOS, MOBILIARIOS, SEMOVIENTES, PATENTES, ETC.)",4000,4000,0,0,0,No,NA,0,0
2017,Departamento de Risaralda,TI.B.8,RENDIMIENTOS POR OPERACIONES FINANCIERAS,2624684644,3263177761,3398020493.64,1260889576,4658910069.64,No,,0,0
2017,Departamento de Risaralda,TI.B.8.1,PROVENIENTES DE RECURSOS LIBRE DESTINACIÓN,800000000,1614992815,1614992815,0,1614992815,No,,0,0
2017,Departamento de Risaralda,TI.B.8.1.3,INGRESOS CORRIENTES DE LIBRE DESTINACIÓN DIFERENTES A LA PARTICIPACIÓN DE LIBRE DESTINACIÓN PROPÓSITO GENERAL:,800000000,1614992815,1614992815,0,1614992815,No,NA,0,0
2017,Departamento de Risaralda,TI.B.8.2,PROVENIENTES DE RECURSOS CON DESTINACIÓN ESPECIFICA,1824684644,1648184946,1783027678.64,1260889576,3043917254.64,No,,0,0
2017,Departamento de Risaralda,TI.B.8.2.1,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA,215000000,211474719,239518639.64,0,239518639.64,No,,0,0
2017,Departamento de Risaralda,TI.B.8.2.1.1,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA - EDUCACIÓN,178000000,136474719,136474718.78,0,136474718.78,No,,0,0
2017,Departamento de Risaralda,TI.B.8.2.1.1.1,SGP EDUCACIÓN PRESTACIÓN DEL SERVICIO,153000000,131168406,131168406.2,0,131168406.2,No,NA,0,0
2017,Departamento de Risaralda,TI.B.8.2.1.1.3,SGP CANCELACIONES,25000000,5306313,5306312.58,0,5306312.58,No,NA,0,0
2017,Departamento de Risaralda,TI.B.8.2.1.2,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA - SALUD,37000000,75000000,103043920.86,0,103043920.86,No,,0,0
2017,Departamento de Risaralda,TI.B.8.2.1.2.2,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA - SALUD:  PÚBLICA,22000000,48000000,62581932.96,0,62581932.96,No,NA,0,0
2017,Departamento de Risaralda,TI.B.8.2.1.2.3,"RECURSOS SGP CON DESTINACIÓN ESPECIFICA - SALUD, SERVICIOS A LA POBLACIÓN POBRE NO AFILIADA",15000000,27000000,40461987.9,0,40461987.9,No,NA,0,0
2017,Departamento de Risaralda,TI.B.8.2.3,PROVENIENTES DE OTROS RECURSOS CON DESTINACIÓN ESPECÍFICA DIFERENTES AL SGP ,1609684644,1436710227,1543509039,1260889576,2804398615,No,NA,0,0
2017,Departamento de Risaralda,TI.B.9.3,DE ENTIDADES PRIVADAS,1000,1000,0,0,0,No,NA,0,0
2017,Departamento de Risaralda,VAL,INGRESOS TOTALES,361692006812.97,471860678559,432980903688.96,50832181629,483813085317.96,No,NA,0,0
2017,Risaralda,TI,INGRESOS TOTALES,9846406479,12302393635,8233330435,3341980900,11575311335,No,,,0
2017,Risaralda,TI.A,INGRESOS CORRIENTES,8943206479,11345207780,7342413179,3276159900,10618573079,No,,0,0
2017,Risaralda,TI.A.1,TRIBUTARIOS ,1182600000,1144693048,968181688,0,968181688,No,,0,0
2017,Risaralda,TI.A.1.2,VEHÍCULOS AUTOMOTORES,9000000,14296755,14296754,0,14296754,No,,0,0
2017,Risaralda,TI.A.1.2.1,VEHÍCULOS AUTOMOTORES VIGENCIA ACTUAL,9000000,14296755,14296754,0,14296754,No,NA,0,0
2017,Risaralda,TI.A.1.25,SOBRETASA BOMBERIL,28000000,35000000,30552721,0,30552721,No,NA,0,0
2017,Risaralda,TI.A.1.26,SOBRETASA A LA GASOLINA,176000000,192879000,192879000,0,192879000,Si,22,50,96439000
2017,Risaralda,TI.A.1.28,ESTAMPILLAS,30000000,94651747,86579366,0,86579366,No,,0,0
2017,Risaralda,TI.A.1.28.1,ESTAMPILLA PARA EL BIENESTAR DEL ADULTO MAYOR,12000000,60000000,51947620,0,51947620,No,NA,0,0
2017,Risaralda,TI.A.1.28.4,ESTAMPILLAS PRO CULTURA,18000000,34651747,34631746,0,34631746,No,NA,0,0
2017,Risaralda,TI.A.1.3,IMPUESTO PREDIAL UNIFICADO,498000000,415822039,332971771,0,332971771,No,,0,0
2017,Risaralda,TI.A.1.3.1,IMPUESTO PREDIAL UNIFICADO VIGENCIA ACTUAL,350000000,315771120,257127020,0,257127020,No,,0,0
2017,Risaralda,TI.A.1.3.1.1,IMPUESTO PREDIAL UNIFICADO SUELO URBANO VIGENCIA ACTUAL,350000000,315771120,257127020,0,257127020,No,NA,0,0
2017,Risaralda,TI.A.1.3.2,IMPUESTO PREDIAL UNIFICADO VIGENCIA ANTERIORES,148000000,100050919,75844751,0,75844751,No,,0,0
2017,Risaralda,TI.A.1.3.2.1,IMPUESTO PREDIAL UNIFICADO SUELO URBANO VIGENCIA ANTERIORES,148000000,100050919,75844751,0,75844751,No,NA,0,0
2017,Risaralda,TI.A.1.40,OTROS INGRESOS TRIBUTARIOS,307600000,264000000,229929982,0,229929982,No,NA,0,0
2017,Risaralda,TI.A.1.5,IMPUESTO DE INDUSTRIA Y COMERCIO ,106000000,100043507,71408330,0,71408330,No,,0,0
2017,Risaralda,TI.A.1.5.1,IMPUESTO DE INDUSTRIA Y COMERCIO DE LA VIGENCIA ACTUAL,90000000,84043507,70492330,0,70492330,No,NA,0,0
2017,Risaralda,TI.A.1.5.2,IMPUESTO DE INDUSTRIA Y COMERCIO DE LA VIGENCIA ANTERIOR,16000000,16000000,916000,0,916000,No,NA,0,0
2017,Risaralda,TI.A.1.6,AVISOS Y TABLEROS,18000000,18000000,9412314,0,9412314,No,,0,0
2017,Risaralda,TI.A.1.6.1,AVISOS Y TABLEROS VIGENCIA ACTUAL,14000000,14000000,9292287,0,9292287,No,NA,0,0
2017,Risaralda,TI.A.1.6.2,AVISOS Y TABLEROS VIGENCIAS ANTERIORES,4000000,4000000,120027,0,120027,No,NA,0,0
2017,Risaralda,TI.A.1.8,IMPUESTO DE DELINEACIÓN,10000000,10000000,151450,0,151450,No,NA,0,0
2017,Risaralda,TI.A.2,NO TRIBUTARIOS,7760606479,10200514732,6374231491,3276159900,9650391391,No,,0,0
2017,Risaralda,TI.A.2.2,MULTAS Y SANCIONES,10600000,57418916,51376686,0,51376686,No,,0,0
2017,Risaralda,TI.A.2.2.1,TRÁNSITO Y TRANSPORTE,0,7000000,5883530,0,5883530,No,NA,0,0
2017,Risaralda,TI.A.2.2.4,MULTAS DE GOBIERNO ,0,5500000,1574240,0,1574240,No,,0,0
2017,Risaralda,TI.A.2.2.4.2,MULTAS ESTABLECIDAS EN EL CÓDIGO NACIONAL DE POLICÍA,0,5500000,1574240,0,1574240,No,,0,0
2017,Risaralda,TI.A.2.2.4.2.1,MULTAS GENERALES,0,5500000,1574240,0,1574240,No,NA,0,0
2017,Risaralda,TI.A.2.2.5,INTERESES MORATORIOS,10600000,44918916,43918916,0,43918916,No,,0,0
2017,Risaralda,TI.A.2.2.5.1,PREDIAL,10600000,43918916,43918916,0,43918916,No,NA,0,0
2017,Risaralda,TI.A.2.2.5.3,INDUSTRIA Y COMERCIO ,0,1000000,0,0,0,No,NA,0,0
2017,Risaralda,TI.A.2.3,CONTRIBUCIONES,5000000,44250000,36572310,0,36572310,No,,0,0
2017,Risaralda,TI.A.2.3.4,OTRAS CONTRIBUCIONES,5000000,44250000,36572310,0,36572310,No,NA,0,0
2017,Risaralda,TI.A.2.4,VENTA DE BIENES Y SERVICIOS,14000000,26320480,26320480,0,26320480,No,,0,0
2017,Risaralda,TI.A.2.4.4,PLAZA DE MERCADO,14000000,26320480,26320480,0,26320480,No,NA,0,0
2017,Risaralda,TI.A.2.5,RENTAS CONTRACTUALES,21000000,24140000,4140000,0,4140000,No,,0,0
2017,Risaralda,TI.A.2.5.1,ARRENDAMIENTOS,1000000,4140000,4140000,0,4140000,No,NA,0,0
2017,Risaralda,TI.A.2.5.2,ALQUILER DE MAQUINARIA Y EQUIPOS,19000000,19000000,0,0,0,No,NA,0,0
2017,Risaralda,TI.A.2.5.3,OTRAS RENTAS CONTRACTUALES,1000000,1000000,0,0,0,No,NA,0,0
2017,Risaralda,TI.A.2.6,TRASFERENCIAS,7706006479,10044385336,6253750266,3276159900,9529910166,No,,0,0
2017,Risaralda,TI.A.2.6.1,TRANSFERENCIAS DE LIBRE DESTINACIÓN,635000000,809310438,807461412,0,807461412,No,,0,0
2017,Risaralda,TI.A.2.6.1.1,DEL NIVEL NACIONAL,635000000,809310438,807461412,0,807461412,No,,0,0
2017,Risaralda,TI.A.2.6.1.1.1,"SGP: LIBRE DESTINACIÓN DE PARTICIPACIÓN DE PROPÓSITO GENERAL MUNICIPIOS CATEGORÍAS 4, 5 Y 6",607000000,774483907,774483907,0,774483907,No,NA,0,0
2017,Risaralda,TI.A.2.6.1.1.2,COLJUEGOS (MÁXIMO EL 25 % EN LOS TÉRMINOS DEL ART. 60 DE LA LEY 715),28000000,34826531,32977505,0,32977505,No,NA,0,0
2017,Risaralda,TI.A.2.6.2,TRASFERENCIAS PARA INVERSIÓN,7071006479,9235074898,5446288854,3276159900,8722448754,No,,0,0
2017,Risaralda,TI.A.2.6.2.1,DEL NIVEL NACIONAL,7062006479,8837269869,5177486833,3276159900,8453646733,No,,0,0
2017,Risaralda,TI.A.2.6.2.1.1,SISTEMA GENERAL DE PARTICIPACIONES,4111006479,4409901615,4221490920,188410695,4409901615,No,,0,0
2017,Risaralda,TI.A.2.6.2.1.1.1,SISTEMA GENERAL DE PARTICIPACIONES -EDUCACIÓN,404000000,377430455,189019760,188410695,377430455,No,,0,0
2017,Risaralda,TI.A.2.6.2.1.1.1.4,S. G. P. EDUCACIÓN -RECURSOS DE CALIDAD,404000000,377430455,189019760,188410695,377430455,No,,0,0
2017,Risaralda,TI.A.2.6.2.1.1.1.4.1,CALIDAD POR MATRÍCULA OFICIAL,205000000,189019760,189019760,0,189019760,No,NA,0,0
2017,Risaralda,TI.A.2.6.2.1.1.1.4.2,CALIDAD POR GRATUIDAD (SIN SITUACIÓN DE FONDOS),199000000,188410695,0,188410695,188410695,No,NA,0,0
2017,Risaralda,TI.A.2.6.2.1.1.2,SISTEMA GENERAL DE PARTICIPACIONES -SALUD-,2382006479,2558479215,2558479215,0,2558479215,No,,0,0
2017,Risaralda,TI.A.2.6.2.1.1.2.1,S. G. P. SALUD - RÉGIMEN SUBSIDIADO,2314006479,2498384540,2498384540,0,2498384540,No,,0,0
2017,Risaralda,TI.A.2.6.2.1.1.2.1.1,S. G. P. SALUD - RÉGIMEN SUBSIDIADO CONTINUIDAD,2314006479,2498384540,2498384540,0,2498384540,No,NA,0,0
2017,Risaralda,TI.A.2.6.2.1.1.2.2,S. G. P. SALUD - SALUD PUBLICA,68000000,60094675,60094675,0,60094675,No,NA,0,0
2017,Risaralda,TI.A.2.6.2.1.1.4,SISTEMA GENERAL DE PARTICIPACIONES ALIMENTACIÓN ESCOLAR,35000000,43196796,43196796,0,43196796,No,NA,0,0
2017,Risaralda,TI.A.2.6.2.1.1.5,S.G.P  AGUA POTABLE Y SANEAMIENTO BÁSICO,426000000,384835445,384835445,0,384835445,No,,0,0
2017,Risaralda,TI.A.2.6.2.1.1.5.1,S.G.P  AGUA POTABLE Y SANEAMIENTO BÁSICO,426000000,384835445,384835445,0,384835445,No,NA,0,0
2017,Risaralda,TI.A.2.6.2.1.1.6,S.G.P. POR CRECIMIENTO DE LA ECONOMÍA,25000000,23261860,23261860,0,23261860,No,,0,0
2017,Risaralda,TI.A.2.6.2.1.1.6.1,PRIMERA INFANCIA,25000000,23261860,23261860,0,23261860,No,NA,0,0
2017,Risaralda,TI.A.2.6.2.1.1.7,SISTEMA GENERAL FORZOSA INVERSIÓN DE PARTICIPACIÓN PROPÓSITO GENERAL,839000000,1022697844,1022697844,0,1022697844,No,,0,0
2017,Risaralda,TI.A.2.6.2.1.1.7.1,DEPORTE Y RECREACIÓN,44000000,40112781,40112781,0,40112781,No,NA,0,0
2017,Risaralda,TI.A.2.6.2.1.1.7.2,CULTURA,33000000,30084586,30084586,0,30084586,No,NA,0,0
2017,Risaralda,TI.A.2.6.2.1.1.7.4,RESTO LIBRE INVERSIÓN(INCLUYE RECURSOS DE LIBRE INVERSIÓN MUNICIPIOS MENORES DE 25000 HABITANTES),762000000,952500477,952500477,0,952500477,No,NA,0,0
2017,Risaralda,TI.A.2.6.2.1.3,FONDO DE SOLIDARIDAD Y GARANTÍAS -FOSYGA-,2882000000,2996947164,0,2988816687,2988816687,No,,0,0
2017,Risaralda,TI.A.2.6.2.1.3.1,FOSYGA RÉGIMEN SUBSIDIADO OPERACIÓN CORRIENTE,2882000000,2996947164,0,2988816687,2988816687,No,NA,0,0
2017,Risaralda,TI.A.2.6.2.1.4,"COLJUEGOS 75 % - INVERSIÓN EN SALUD. ( LEY 643 DE 2001, LEY 1122 DE 2007 Y LEY 1151 DE 2007 )",69000000,98932518,0,98932518,98932518,No,NA,0,0
2017,Risaralda,TI.A.2.6.2.1.8,OTRAS TRANSFERENCIAS DEL NIVEL NACIONAL PARA INVERSIÓN,0,1331488572,955995913,0,955995913,No,,0,0
2017,Risaralda,TI.A.2.6.2.1.8.90,EN OTROS SECTORES,0,1331488572,955995913,0,955995913,No,NA,0,0
2017,Risaralda,TI.A.2.6.2.2,DEL NIVEL DEPARTAMENTAL,9000000,397805029,268802021,0,268802021,No,,0,0
2017,Risaralda,TI.A.2.6.2.2.10,OTRAS TRANSFERENCIAS DEL NIVEL DEPARTAMENTAL PARA INVERSIÓN,9000000,397805029,268802021,0,268802021,No,NA,0,0
2017,Risaralda,TI.A.2.7,OTROS INGRESOS NO TRIBUTARIOS,4000000,4000000,2071749,0,2071749,No,,0,0
2017,Risaralda,TI.A.2.7.10,OTROS NO TRIBUTARIOS,4000000,4000000,2071749,0,2071749,No,NA,0,0
2017,Risaralda,TI.B,INGRESOS DE CAPITAL,903200000,957185855,890917256,65821000,956738256,No,,0,0
2017,Risaralda,TI.B.1,COFINANCIACIÓN,533200000,532405857,532405857,0,532405857,No,,0,0
2017,Risaralda,TI.B.1.2,COFINANCIACIÓN DEPARTAMENTAL - NIVEL CENTRAL,533200000,532405857,532405857,0,532405857,No,,0,0
2017,Risaralda,TI.B.1.2.1,COFINANCIACIÓN DEPARTAMENTAL EN PROGRAMAS DE SALUD,373200000,394621105,394621105,0,394621105,No,,0,0
2017,Risaralda,TI.B.1.2.1.1,COFINANCIACION DEPARTAMENTAL EN PROGRAMAS DE SALUD SALUD : RÉGIMEN SUBSIDIADO,360000000,381421105,381421105,0,381421105,No,NA,0,0
2017,Risaralda,TI.B.1.2.1.2,COFINANCIACION DEPARTAMENTAL EN PROGRAMAS DE SALUD SALUD :  SALUD PÚBLICA COLECTIVA,13200000,13200000,13200000,0,13200000,No,NA,0,0
2017,Risaralda,TI.B.1.2.2,PROGRAMAS DE EDUCACIÓN,160000000,137784752,137784752,0,137784752,No,NA,0,0
2017,Risaralda,TI.B.10,RETIROS FONPET,370000000,244471000,178650000,65821000,244471000,No,,0,0
2017,Risaralda,TI.B.10.4,RETIRO PARA PAGO DE BONOS Y CUOTAS PARTES DE BONO PENSIONAL,0,65821000,0,65821000,65821000,No,,0,0
2017,Risaralda,TI.B.10.4.1,RETIRO PARA PAGO DE BONOS Y CUOTAS PARTES DE BONOS PENSIONALES A Y B. SIN SITUACIÓN DE FONDOS.,0,65821000,0,65821000,65821000,No,NA,0,0
2017,Risaralda,TI.B.10.8,"RETIRO DE OTROS RECURSOS DEL SECTOR SALUD (SITUADO FISCAL, SGP, RENDIMIENTOS, ETC.)",370000000,178650000,178650000,0,178650000,No,,0,0
2017,Risaralda,TI.B.10.8.3,RETIRO PARA INVERSIÓN EN RÉGIMEN SUBSIDIADO. SIN SITUACIÓN DE FONDOS.,370000000,178650000,178650000,0,178650000,No,NA,0,0
2017,Risaralda,TI.B.6,RECURSOS DEL BALANCE,0,178418631,178418631,0,178418631,No,,0,0
2017,Risaralda,TI.B.6.2,SUPERÁVIT FISCAL,0,178418631,178418631,0,178418631,No,,0,0
2017,Risaralda,TI.B.6.2.1,SUPERÁVIT FISCAL DE LA VIGENCIA ANTERIOR,0,178418631,178418631,0,178418631,No,,0,0
2017,Risaralda,TI.B.6.2.1.2,RECURSOS DE FORZOSA INVERSIÓN (CON DESTINACIÓN ESPECIFICA),0,178418631,178418631,0,178418631,No,,0,0
2017,Risaralda,TI.B.6.2.1.2.1,RECURSOS DE FORZOSA INVERSIÓN SGP (CON DESTINACIÓN ESPECÍFICA),0,132626428,132626428,0,132626428,No,,0,0
2017,Risaralda,TI.B.6.2.1.2.1.3,RECURSOS DE FORZOSA INVERSIÓN - ALIMENTACIÓN ESCOLAR,0,2181152,2181152,0,2181152,No,NA,0,0
2017,Risaralda,TI.B.6.2.1.2.1.5,PARTICIPACIÓN PARA AGUA POTABLE Y SANEAMIENTO BÁSICO,0,105177657,105177657,0,105177657,No,,0,0
2017,Risaralda,TI.B.6.2.1.2.1.5.1,PARTICIPACIÓN PARA AGUA POTABLE Y SANEAMIENTO BÁSICO,0,105177657,105177657,0,105177657,No,NA,0,0
2017,Risaralda,TI.B.6.2.1.2.1.6,RECURSOS DE FORZOSA INVERSIÓN - CRECIMIENTO DE LA ECONOMÍA,0,25267619,25267619,0,25267619,No,,0,0
2017,Risaralda,TI.B.6.2.1.2.1.6.1,PRIMERA INFANCIA,0,25267619,25267619,0,25267619,No,NA,0,0
2017,Risaralda,TI.B.6.2.1.2.9,OTROS RECURSOS DE FORZOSA INVERSIÓN DIFERENTES AL SGP (CON DESTINACIÓN ESPECÍFICA),0,45792203,45792203,0,45792203,No,NA,0,0
2017,Risaralda,TI.B.8,RENDIMIENTOS POR OPERACIONES FINANCIERAS,0,1890367,1442768,0,1442768,No,,0,0
2017,Risaralda,TI.B.8.2,PROVENIENTES DE RECURSOS CON DESTINACIÓN ESPECIFICA,0,1890367,1442768,0,1442768,No,,0,0
2017,Risaralda,TI.B.8.2.1,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA,0,1890367,1442768,0,1442768,No,,0,0
2017,Risaralda,TI.B.8.2.1.2,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA - SALUD,0,1069769,718400,0,718400,No,,0,0
2017,Risaralda,TI.B.8.2.1.2.1,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA - SALUD: RÉGIMEN SUBSIDIADO,0,454820,407847,0,407847,No,NA,0,0
2017,Risaralda,TI.B.8.2.1.2.2,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA - SALUD:  PÚBLICA,0,614949,310553,0,310553,No,NA,0,0
2017,Risaralda,TI.B.8.2.1.3,PROVENIENTES DE RECURSOS SGP CON DESTINACIÓN ESPECIFICA - ALIMENTACIÓN ESCOLAR,0,109934,109934,0,109934,No,NA,0,0
2017,Risaralda,TI.B.8.2.1.6,S.G.P. POR CRECIMIENTO DE LA ECONOMÍA,0,203485,107255,0,107255,No,,0,0
2017,Risaralda,TI.B.8.2.1.6.1,PRIMERA INFANCIA,0,203485,107255,0,107255,No,NA,0,0
2017,Risaralda,TI.B.8.2.1.7,SISTEMA GENERAL FORZOSA INVERSIÓN DE PARTICIPACIÓN PROPÓSITO GENERAL,0,507179,507179,0,507179,No,,0,0
2017,Risaralda,TI.B.8.2.1.7.8,SISTEMA GENERAL FORZOSA INVERSIÓN DE PARTICIPACIÓN PROPÓSITO GENERAL,0,507179,507179,0,507179,No,NA,0,0
2017,Risaralda,VAL,INGRESOS TOTALES,9846406479,12302393635,8233330435,3341980900,11575311335,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI,INGRESOS TOTALES,15860000000,22861969890.86,11701711657.39,10477424988.42,22179136645.81,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A,INGRESOS CORRIENTES,15860000000,18288311744,7569488370.53,10477424988.42,18046913358.95,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.1,TRIBUTARIOS ,901748125,1108976107.76,898074262.71,80000000,978074262.71,No,,0,0
2017,Pueblo Rico - Risaralda,TI.A.1.10,IMPUESTO DE ESPECTÁCULOS PÚBLICOS MUNICIPAL,103000,680000,680000,0,680000,No,NA,0,0
2017,Pueblo Rico - Risaralda,TI.A.1.22,IMPUESTO SOBRE APUESTAS MUTUAS,100000,100000,0,0,0,No,NA,0,0
